"Date";"Heure";"TD";"Réf.Doc.";"Code";"Désignation";"Qté";"Ts %";"Prix";"Mont.Soumis";"Mont.TVA";"Mont.Total"
"2018-03-19";"14:42:26";"TV";"A2/949";"09008";"#Divers Chocolat";"1,000";"20,00";"10,00";"10,00";"2,00";"12,00"
"2018-03-19";"14:42:26";"TV";"A2/949";"02002";"Pain aux Raisins";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"14:43:28";"TV";"A2/950";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"14:43:28";"TV";"A2/950";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"14:44:51";"TV";"A2/951";"01019";"Baguette FM";"6,000";"5,50";"0,85";"5,12";"0,28";"5,40"
"2018-03-19";"14:44:51";"TV";"A2/951";"01061";"Ficelle";"6,000";"5,50";"0,52";"3,13";"0,17";"3,30"
"2018-03-19";"14:45:30";"TV";"A2/952";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"14:46:06";"TV";"A2/953";"01042";"Sarmantine";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-19";"14:48:07";"TV";"A2/954";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"14:52:47";"TV";"A2/955";"02025";"CHOCOLATINE";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-19";"14:52:47";"TV";"A2/955";"02003";"Suisse /Sacristain";"1,000";"5,50";"1,23";"1,23";"0,07";"1,30"
"2018-03-19";"14:59:24";"TV";"A2/956";"01008";"Bébé";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-19";"15:02:45";"TV";"A2/957";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:06:30";"TV";"A2/958";"04048";"#Divers Boisson";"1,000";"5,50";"0,93";"0,93";"0,05";"0,98"
"2018-03-19";"15:11:47";"TV";"A2/959";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:16:34";"TV";"A2/960";"01015";"Pain FM";"2,000";"5,50";"1,14";"2,27";"0,13";"2,40"
"2018-03-19";"15:17:45";"TV";"A2/961";"03034";"Tartelette Fraise ou Framboise";"2,000";"5,50";"2,65";"5,31";"0,29";"5,60"
"2018-03-19";"15:19:12";"TV";"A1/981";"03060";"Millefeuille";"2,000";"5,50";"1,99";"3,98";"0,22";"4,20"
"2018-03-19";"15:19:12";"TV";"A1/981";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"15:20:10";"TV";"A1/982";"01019";"Baguette FM";"6,000";"5,50";"0,85";"5,12";"0,28";"5,40"
"2018-03-19";"15:21:47";"TV";"A1/983";"02002";"Pain aux Raisins";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-19";"15:22:41";"TV";"A1/984";"01063";"Complet";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-19";"15:23:01";"TV";"A1/985";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:27:01";"TV";"A1/986";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:29:16";"TV";"A2/962";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"15:29:16";"TV";"A2/962";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:31:31";"TV";"A2/963";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:33:08";"TV";"A2/964";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"15:33:08";"TV";"A2/964";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:33:18";"TV";"A2/965";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:33:41";"TV";"A2/966";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:34:53";"TV";"A2/967";"01012";"Boulot Traditionnel";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-19";"15:35:30";"TV";"A2/968";"01062";"Déjeunette";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-19";"15:36:05";"TV";"A2/969";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:39:25";"TV";"A2/970";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-19";"15:39:25";"TV";"A2/970";"05014";"Pizza";"3,000";"10,00";"1,95";"5,86";"0,59";"6,45"
"2018-03-19";"15:39:25";"TV";"A2/970";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-19";"15:39:25";"TV";"A2/970";"02025";"CHOCOLATINE";"8,000";"5,50";"0,90";"7,20";"0,40";"7,60"
"2018-03-19";"15:39:25";"TV";"A2/970";"02005";"Lunette Chocolat";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:41:03";"TV";"A2/971";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:41:03";"TV";"A2/971";"02002";"Pain aux Raisins";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"15:42:32";"TV";"A2/972";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:42:32";"TV";"A2/972";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:42:32";"TV";"A2/972";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"15:44:55";"TV";"A2/973";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"15:45:47";"TV";"A2/974";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:46:58";"TV";"A2/975";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:46:58";"TV";"A2/975";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"15:49:25";"TV";"A2/976";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:49:25";"TV";"A2/976";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:50:43";"TV";"A1/988";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:51:20";"TV";"A2/977";"01015";"Pain FM";"5,000";"5,50";"1,14";"5,69";"0,31";"6,00"
"2018-03-19";"15:53:41";"TV";"A2/978";"01051";"Baguette Torchon";"3,000";"5,50";"1,09";"3,27";"0,18";"3,45"
"2018-03-19";"15:55:32";"TV";"A2/979";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-19";"15:56:32";"TV";"A2/980";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:56:32";"TV";"A2/980";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:57:35";"TV";"A2/981";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"15:59:09";"TV";"A2/982";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"15:59:16";"TV";"A1/989";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"15:59:57";"TV";"A1/990";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"16:00:06";"TV";"A2/983";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:00:29";"TV";"A1/991";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:01:08";"TV";"A2/984";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:02:29";"TV";"A2/985";"01043";"#Divers Boulangerie";"1,000";"20,00";"0,50";"0,50";"0,10";"0,60"
"2018-03-19";"16:04:55";"TV";"A2/986";"01061";"Ficelle";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-19";"16:06:31";"TV";"A2/987";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"16:09:51";"TV";"A2/988";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"16:11:18";"TV";"A2/989";"01045";"Céréales Noirs";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-19";"16:12:36";"TV";"A2/990";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:12:36";"TV";"A2/990";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:12:53";"TV";"A1/992";"03028";"#Divers Pâtisserie";"1,000";"5,50";"5,69";"5,69";"0,31";"6,00"
"2018-03-19";"16:12:53";"TV";"A1/992";"01042";"Sarmantine";"3,000";"5,50";"0,90";"2,70";"0,15";"2,85"
"2018-03-19";"16:13:50";"TV";"A2/991";"12001";"Sucette Tache Langue";"5,000";"20,00";"0,08";"0,42";"0,08";"0,50"
"2018-03-19";"16:14:06";"TV";"A1/993";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-19";"16:15:50";"TV";"A2/992";"02002";"Pain aux Raisins";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"16:15:50";"TV";"A2/992";"02014";"Chausson aux Pommes";"1,000";"5,50";"1,66";"1,66";"0,09";"1,75"
"2018-03-19";"16:15:50";"TV";"A2/992";"01034";"Lot  Chouquette";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-19";"16:16:06";"TV";"A1/994";"12014";"#Divers Confiserie";"1,000";"20,00";"0,21";"0,21";"0,04";"0,25"
"2018-03-19";"16:16:06";"TV";"A1/994";"12013";"Tête Brûlée";"3,000";"20,00";"0,12";"0,37";"0,08";"0,45"
"2018-03-19";"16:17:50";"TV";"A1/995";"02023";"Brioche  Chocolat";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:17:50";"TV";"A1/995";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:17:50";"TV";"A1/995";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:18:05";"TV";"A2/993";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:18:05";"TV";"A2/993";"01034";"Lot  Chouquette";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-19";"16:18:05";"TV";"A2/993";"03040";"Eclair";"2,000";"5,50";"1,90";"3,79";"0,21";"4,00"
"2018-03-19";"16:18:58";"TV";"A1/996";"02017";"Cannele";"1,000";"5,50";"1,18";"1,18";"0,07";"1,25"
"2018-03-19";"16:18:58";"TV";"A1/996";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:18:58";"TV";"A1/996";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:18:58";"TV";"A1/996";"03040";"Eclair";"2,000";"5,50";"1,90";"3,79";"0,21";"4,00"
"2018-03-19";"16:19:28";"TV";"A2/994";"02025";"CHOCOLATINE";"3,000";"5,50";"0,90";"2,70";"0,15";"2,85"
"2018-03-19";"16:19:28";"TV";"A2/994";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"16:20:33";"TV";"A1/997";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:20:33";"TV";"A1/997";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"16:20:33";"TV";"A1/997";"01029";"Mini";"4,000";"5,50";"0,43";"1,71";"0,09";"1,80"
"2018-03-19";"16:21:57";"TV";"A1/998";"01009";"Petit Gascon";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:21:58";"TV";"A2/995";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-19";"16:21:58";"TV";"A2/995";"02025";"CHOCOLATINE";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-19";"16:21:58";"TV";"A2/995";"12002";"Sucette Tête Brûlée";"2,000";"20,00";"0,25";"0,50";"0,10";"0,60"
"2018-03-19";"16:21:58";"TV";"A2/995";"12010";"Carambar";"1,000";"20,00";"0,12";"0,12";"0,03";"0,15"
"2018-03-19";"16:23:11";"TV";"A1/999";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:23:11";"TV";"A1/999";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:23:58";"TV";"A2/996";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:24:39";"TV";"A2/997";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"16:28:11";"TV";"A2/998";"01001";"Baguette Ordinaire";"1,000";"5,50";"0,81";"0,81";"0,04";"0,85"
"2018-03-19";"16:29:12";"TV";"A1/1000";"01022";"Pains très spéciaux";"1,000";"5,50";"1,80";"1,80";"0,10";"1,90"
"2018-03-19";"16:29:12";"TV";"A1/1000";"01057";"Rustique Baguette";"2,000";"5,50";"0,99";"1,99";"0,11";"2,10"
"2018-03-19";"16:29:12";"TV";"A1/1000";"01054";"Baguette Viennoise Nature";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"16:29:12";"TV";"A1/1000";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:29:54";"TV";"A2/999";"01019";"Baguette FM";"3,000";"5,50";"0,85";"2,56";"0,14";"2,70"
"2018-03-19";"16:31:50";"TV";"A2/1000";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"16:31:50";"TV";"A2/1000";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"16:31:50";"TV";"A2/1000";"02002";"Pain aux Raisins";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"16:33:11";"TV";"A1/1001";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-19";"16:33:54";"TV";"A2/1001";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"16:37:10";"TV";"A2/1002";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"16:37:10";"TV";"A2/1002";"02025";"CHOCOLATINE";"3,000";"5,50";"0,90";"2,70";"0,15";"2,85"
"2018-03-19";"16:37:10";"TV";"A2/1002";"11001";"Entremet 16€";"1,000";"5,50";"15,17";"15,17";"0,83";"16,00"
"2018-03-19";"16:38:01";"TV";"A1/1002";"09008";"#Divers Chocolat";"1,000";"20,00";"0,00";"0,00";"0,00";"0,00"
"2018-03-19";"16:38:01";"TV";"A1/1002";"09001";"Ballotin fleur 240g";"1,000";"20,00";"12,42";"12,42";"2,48";"14,90"
"2018-03-19";"16:38:20";"TV";"A2/1003";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:38:50";"TV";"A1/1003";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:39:34";"TV";"A1/1004";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-19";"16:39:52";"TV";"A2/1004";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"16:39:52";"TV";"A2/1004";"14001";"CLAFOUTIS POIRES";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-19";"16:40:03";"TV";"A1/1005";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:40:40";"TV";"A2/1005";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"16:41:02";"TV";"A1/1006";"03006";"Croustade";"2,000";"5,50";"1,85";"3,70";"0,20";"3,90"
"2018-03-19";"16:41:13";"TV";"A2/1006";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:43:11";"TV";"A2/1007";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"16:43:11";"TV";"A2/1007";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-19";"16:43:11";"TV";"A2/1007";"05032";"Nordique Chèvre ou Saumon";"1,000";"10,00";"3,55";"3,55";"0,35";"3,90"
"2018-03-19";"16:44:15";"TV";"A2/1008";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-19";"16:44:48";"TV";"A2/1009";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:46:25";"TV";"A2/1010";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"16:48:08";"TV";"A2/1011";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"16:49:00";"TV";"A2/1012";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:49:00";"TV";"A2/1012";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"16:52:14";"TV";"A1/1007";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:52:51";"TV";"A1/1008";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"16:55:39";"TV";"A2/1013";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"16:55:39";"TV";"A2/1013";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:55:43";"TV";"A1/1009";"11003";"Entremet 22€";"1,000";"5,50";"20,85";"20,85";"1,15";"22,00"
"2018-03-19";"16:55:43";"TV";"A1/1009";"01012";"Boulot Traditionnel";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-19";"16:56:28";"TV";"A2/1014";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:58:24";"TV";"A1/1010";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"16:58:45";"TV";"A1/1011";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"16:59:07";"TV";"A2/1015";"01019";"Baguette FM";"3,000";"5,50";"0,85";"2,56";"0,14";"2,70"
"2018-03-19";"16:59:07";"TV";"A2/1015";"02024";"SACHET VIENNOISERIE";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-19";"16:59:54";"TV";"A1/1012";"01064";"Seigle";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-19";"16:59:54";"TV";"A1/1012";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"17:01:18";"TV";"A2/1016";"01050";"Baguette Longue";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"17:01:45";"TV";"A2/1017";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:02:13";"TV";"A1/1013";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-19";"17:02:13";"TV";"A1/1013";"05014";"Pizza";"1,000";"10,00";"1,95";"1,95";"0,20";"2,15"
"2018-03-19";"17:02:13";"TV";"A1/1013";"05012";"Quiche individuelle";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-19";"17:02:53";"TV";"A1/1014";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:03:01";"TV";"A2/1018";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:03:01";"TV";"A2/1018";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"17:06:47";"TV";"A2/1019";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:06:47";"TV";"A2/1019";"01058";"Croustigraine Boule";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:07:23";"TV";"A2/1020";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"17:07:43";"TV";"A2/1021";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"17:08:12";"TV";"A1/1015";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"17:08:37";"TV";"A2/1022";"03006";"Croustade";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-19";"17:08:37";"TV";"A2/1022";"01037";"Cake Citron ou Chocolat";"1,000";"5,50";"7,11";"7,11";"0,39";"7,50"
"2018-03-19";"17:10:01";"TV";"A2/1023";"02025";"CHOCOLATINE";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-19";"17:11:00";"TV";"A2/1024";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:11:00";"TV";"A2/1024";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-19";"17:11:50";"TV";"A2/1025";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:12:54";"TV";"A2/1026";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:13:47";"TV";"A1/1016";"03031";"Tartelette Grand-Mere";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-19";"17:13:48";"TV";"A2/1027";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-19";"17:14:10";"TV";"A2/1028";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"17:14:14";"TV";"A1/1017";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:15:25";"TV";"A2/1029";"02010";"Crepes 3";"1,000";"5,50";"2,27";"2,27";"0,13";"2,40"
"2018-03-19";"17:15:25";"TV";"A2/1029";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:15:40";"TV";"A1/1018";"01015";"Pain FM";"2,000";"5,50";"1,14";"2,27";"0,13";"2,40"
"2018-03-19";"17:15:40";"TV";"A1/1018";"02004";"Pain au Lait";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-19";"17:16:14";"TV";"A2/1030";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"17:16:23";"TV";"A1/1019";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"17:16:49";"TV";"A2/1031";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-19";"17:17:15";"TV";"A2/1032";"02011";"Crepes 6";"1,000";"5,50";"4,55";"4,55";"0,25";"4,80"
"2018-03-19";"17:17:18";"TV";"A1/1020";"01013";"Gros Campagne 1kg";"1,000";"5,50";"2,84";"2,84";"0,16";"3,00"
"2018-03-19";"17:18:18";"TV";"A1/1021";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:19:52";"TV";"A2/1033";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:19:52";"TV";"A2/1033";"02014";"Chausson aux Pommes";"1,000";"5,50";"1,66";"1,66";"0,09";"1,75"
"2018-03-19";"17:20:29";"TV";"A1/1022";"05014";"Pizza";"2,000";"10,00";"1,96";"3,91";"0,39";"4,30"
"2018-03-19";"17:20:29";"TV";"A1/1022";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:20:29";"TV";"A1/1022";"02019";"Le 100%";"1,000";"5,50";"5,21";"5,21";"0,29";"5,50"
"2018-03-19";"17:21:14";"TV";"A2/1034";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:23:24";"TV";"A1/1023";"02005";"Lunette Chocolat";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:23:24";"TV";"A1/1023";"02004";"Pain au Lait";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-19";"17:23:24";"TV";"A1/1023";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:24:11";"TV";"A1/1024";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-19";"17:24:46";"TV";"A2/1035";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"17:25:10";"TV";"A1/1025";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-19";"17:26:14";"TV";"A2/1036";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:26:39";"TV";"A1/1026";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-19";"17:26:44";"TV";"A1/1027";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-19";"17:27:04";"TV";"A1/1028";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-19";"17:30:40";"TV";"A2/1037";"01051";"Baguette Torchon";"3,000";"5,50";"1,09";"3,27";"0,18";"3,45"
"2018-03-19";"17:30:40";"TV";"A2/1037";"11003";"Entremet 22€";"1,000";"5,50";"20,85";"20,85";"1,15";"22,00"
