"Date";"Heure";"TD";"Réf.Doc.";"Code";"Désignation";"Qté";"Ts %";"Prix";"Mont.Soumis";"Mont.TVA";"Mont.Total"
"2018-03-23";"17:56:48";"TV";"A2/2173";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-23";"17:56:48";"TV";"A2/2173";"03055";"Kouign Amann IND";"2,000";"5,50";"1,75";"3,51";"0,19";"3,70"
"2018-03-23";"17:59:16";"TV";"A1/1908";"05035";"SANDWICH SAUCISSON BEURRE";"1,000";"10,00";"2,27";"2,27";"0,23";"2,50"
"2018-03-23";"17:59:16";"TV";"A1/1908";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-23";"17:59:16";"TV";"A1/1908";"05012";"Quiche individuelle";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-23";"17:59:56";"TV";"A2/2174";"11006";"Entremet 12€";"1,000";"5,50";"11,37";"11,37";"0,63";"12,00"
"2018-03-23";"17:59:56";"TV";"A2/2174";"03040";"Eclair";"1,000";"5,50";"1,90";"1,90";"0,10";"2,00"
"2018-03-23";"17:59:56";"TV";"A2/2174";"03038";"Choux Creme";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-23";"17:59:56";"TV";"A2/2174";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:01:43";"TV";"A1/1909";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-23";"18:01:43";"TV";"A1/1909";"02003";"Suisse /Sacristain";"1,000";"5,50";"1,23";"1,23";"0,07";"1,30"
"2018-03-23";"18:01:43";"TV";"A1/1909";"01023";"Croissant Ordinaire";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-23";"18:01:43";"TV";"A1/1909";"02004";"Pain au Lait";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-23";"18:01:43";"TV";"A1/1909";"12007";"Quille";"2,000";"20,00";"0,25";"0,50";"0,10";"0,60"
"2018-03-23";"18:02:07";"TV";"A2/2175";"01017";"Muesli";"1,000";"5,50";"2,37";"2,37";"0,13";"2,50"
"2018-03-23";"18:02:07";"TV";"A2/2175";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"18:02:07";"TV";"A2/2175";"01024";"Croissant Beurre";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"18:02:07";"TV";"A2/2175";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:02:58";"TV";"A2/2176";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"18:03:23";"TV";"A2/2177";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"18:05:16";"TV";"A2/2178";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-23";"18:06:46";"TV";"A2/2179";"01058";"Croustigraine Boule";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:07:42";"TV";"A2/2180";"05013";"Quiche GRANDE";"1,000";"10,00";"13,64";"13,64";"1,36";"15,00"
"2018-03-23";"18:08:33";"TV";"A1/1910";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:08:45";"TV";"A2/2181";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-23";"18:08:45";"TV";"A2/2181";"02024";"SACHET VIENNOISERIE";"2,000";"5,50";"2,18";"4,36";"0,24";"4,60"
"2018-03-23";"18:09:22";"TV";"A2/2182";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-23";"18:14:08";"TV";"A2/2183";"01058";"Croustigraine Boule";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:18:11";"TV";"A2/2184";"03060";"Millefeuille";"2,000";"5,50";"1,99";"3,98";"0,22";"4,20"
"2018-03-23";"18:18:11";"TV";"A2/2184";"03064";"Tartelette Pommes";"1,000";"5,50";"1,71";"1,71";"0,09";"1,80"
"2018-03-23";"18:18:11";"TV";"A2/2184";"02004";"Pain au Lait";"3,000";"5,50";"0,90";"2,70";"0,15";"2,85"
"2018-03-23";"18:18:11";"TV";"A2/2184";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:19:25";"TV";"A2/2185";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:19:25";"TV";"A2/2185";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"18:22:18";"TV";"A2/2186";"01051";"Baguette Torchon";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-23";"18:22:18";"TV";"A2/2186";"01047";"Pain De Mie Viennois";"1,000";"5,50";"2,75";"2,75";"0,15";"2,90"
"2018-03-23";"18:23:11";"TV";"A2/2187";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-23";"18:24:03";"TV";"A2/2188";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-23";"18:25:32";"TV";"A2/2189";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-23";"18:26:50";"TV";"A2/2190";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"18:27:52";"TV";"A2/2191";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"18:28:34";"TV";"A2/2192";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-23";"18:29:41";"TV";"A2/2193";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-23";"18:30:38";"TV";"A2/2194";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:30:38";"TV";"A2/2194";"02009";"Croissant ou Choco Amandes";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-23";"18:32:25";"TV";"A2/2195";"05012";"Quiche individuelle";"6,000";"10,00";"1,82";"10,91";"1,09";"12,00"
"2018-03-23";"18:32:25";"TV";"A2/2195";"01037";"Cake Citron ou Chocolat";"1,000";"5,50";"7,11";"7,11";"0,39";"7,50"
"2018-03-23";"18:34:28";"TV";"A1/1912";"02024";"SACHET VIENNOISERIE";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-23";"18:34:28";"TV";"A1/1912";"03030";"Basque ind";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-23";"18:34:28";"TV";"A1/1912";"03055";"Kouign Amann IND";"1,000";"5,50";"1,75";"1,75";"0,10";"1,85"
"2018-03-23";"18:34:28";"TV";"A1/1912";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"18:36:40";"TV";"A2/2196";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-23";"18:37:51";"TV";"A2/2197";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:39:04";"TV";"A1/1913";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-23";"18:39:51";"TV";"A1/1914";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"18:39:51";"TV";"A1/1914";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:41:07";"TV";"A1/1915";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"18:42:25";"TV";"A2/2198";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:45:57";"TV";"A1/1916";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"18:47:25";"TV";"A2/2199";"03045";"Tropezienne";"5,000";"5,50";"1,90";"9,48";"0,52";"10,00"
"2018-03-23";"18:47:25";"TV";"A2/2199";"14001";"CLAFOUTIS POIRES";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-23";"18:47:25";"TV";"A2/2199";"03004";"Flan Nature";"1,000";"5,50";"1,75";"1,75";"0,10";"1,85"
"2018-03-23";"18:47:25";"TV";"A2/2199";"12001";"Sucette Tache Langue";"1,000";"20,00";"0,08";"0,08";"0,02";"0,10"
"2018-03-23";"18:47:25";"TV";"A2/2199";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:49:02";"TV";"A2/2200";"05016";"Grande Pizza";"1,000";"10,00";"6,36";"6,36";"0,64";"7,00"
"2018-03-23";"18:50:03";"TV";"A2/2201";"05028";"Salade Thon";"1,000";"10,00";"3,73";"3,73";"0,37";"4,10"
"2018-03-23";"18:50:03";"TV";"A2/2201";"06023";"Buzet Rouge";"1,000";"20,00";"5,50";"5,50";"1,10";"6,60"
"2018-03-23";"18:50:03";"TV";"A2/2201";"05012";"Quiche individuelle";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-23";"18:50:46";"TV";"A2/2202";"12012";"Boule Magique";"8,000";"20,00";"0,21";"1,67";"0,33";"2,00"
"2018-03-23";"18:51:16";"TV";"A2/2203";"05029";"Sandwich 3,40€";"1,000";"10,00";"3,09";"3,09";"0,31";"3,40"
"2018-03-23";"18:51:16";"TV";"A2/2203";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"18:53:06";"TV";"A2/2204";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"18:53:06";"TV";"A2/2204";"02024";"SACHET VIENNOISERIE";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-23";"18:53:58";"TV";"A2/2205";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"18:53:58";"TV";"A2/2205";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"18:55:23";"TV";"A2/2206";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:55:32";"TV";"A2/2207";"01018";"Pain ordinaire";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-23";"18:56:04";"TV";"A2/2208";"01042";"Sarmantine";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-23";"18:57:13";"TV";"A2/2209";"05017";"Pizza Spécialité";"3,000";"10,00";"2,18";"6,55";"0,65";"7,20"
"2018-03-23";"18:58:17";"TV";"A2/2210";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:58:38";"TV";"A2/2211";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"18:58:47";"TV";"A1/1917";"01038";"Oreillettes";"1,000";"5,50";"2,75";"2,75";"0,15";"2,90"
"2018-03-23";"18:58:47";"TV";"A1/1917";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"18:59:13";"TV";"A2/2212";"01007";"Croustigraine";"2,000";"5,50";"0,99";"1,99";"0,11";"2,10"
"2018-03-23";"19:00:02";"TV";"A2/2213";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:01:19";"TV";"A1/1918";"01063";"Complet";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-23";"19:01:34";"TV";"A1/1919";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"19:02:35";"TV";"A1/1920";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:02:35";"TV";"A1/1920";"01063";"Complet";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-23";"19:02:35";"TV";"A1/1920";"03055";"Kouign Amann IND";"1,000";"5,50";"1,75";"1,75";"0,10";"1,85"
"2018-03-23";"19:03:19";"TV";"A1/1921";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:07:10";"TV";"A1/1922";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-23";"19:09:32";"TV";"A1/1923";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"19:10:06";"TV";"A1/1924";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"19:12:23";"TV";"A1/1925";"03055";"Kouign Amann IND";"3,000";"5,50";"1,75";"5,26";"0,29";"5,55"
"2018-03-23";"19:12:23";"TV";"A1/1925";"02024";"SACHET VIENNOISERIE";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-23";"19:12:23";"TV";"A1/1925";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:13:28";"TV";"A1/1926";"01045";"Céréales Noirs";"1,000";"5,50";"1,99";"1,99";"0,11";"2,10"
"2018-03-23";"19:13:28";"TV";"A1/1926";"03055";"Kouign Amann IND";"2,000";"5,50";"1,75";"3,51";"0,19";"3,70"
"2018-03-23";"19:13:42";"TV";"A1/1927";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"19:13:42";"TV";"A1/1927";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"19:14:01";"TV";"A1/1928";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-23";"19:14:01";"TV";"A1/1928";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"19:15:05";"TV";"A1/1929";"01051";"Baguette Torchon";"2,000";"5,50";"1,09";"2,18";"0,12";"2,30"
"2018-03-23";"19:15:43";"TV";"A1/1930";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"19:16:38";"TV";"A1/1931";"05012";"Quiche individuelle";"2,000";"10,00";"1,82";"3,64";"0,36";"4,00"
"2018-03-23";"19:16:38";"TV";"A1/1931";"02024";"SACHET VIENNOISERIE";"1,000";"5,50";"2,18";"2,18";"0,12";"2,30"
"2018-03-23";"19:17:10";"TV";"A1/1932";"01038";"Oreillettes";"1,000";"5,50";"2,75";"2,75";"0,15";"2,90"
"2018-03-23";"19:17:10";"TV";"A1/1932";"01054";"Baguette Viennoise Nature";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-23";"19:17:10";"TV";"A1/1932";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:19:03";"TV";"A1/1933";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"19:21:01";"TV";"A1/1934";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"19:22:22";"TV";"A1/1935";"01056";"Pave Petit";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"19:22:22";"TV";"A1/1935";"01057";"Rustique Baguette";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"19:22:46";"TV";"A1/1936";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-23";"19:23:46";"TV";"A1/1937";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:23:46";"TV";"A1/1937";"01007";"Croustigraine";"1,000";"5,50";"1,00";"1,00";"0,05";"1,05"
"2018-03-23";"19:24:25";"TV";"A1/1938";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-23";"19:26:24";"TV";"A1/1939";"01018";"Pain ordinaire";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-23";"19:27:48";"TV";"A1/1940";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"19:27:48";"TV";"A1/1940";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-23";"19:29:03";"TV";"A1/1941";"01050";"Baguette Longue";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-23";"19:30:39";"TV";"A1/1942";"03030";"Basque ind";"1,000";"5,50";"1,85";"1,85";"0,10";"1,95"
"2018-03-23";"19:30:39";"TV";"A1/1942";"01008";"Bébé  croustigraine";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-23";"19:31:14";"TV";"A1/1943";"01042";"Sarmantine";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-23";"19:34:00";"TV";"A1/1944";"03061";"Puit dŽAmour";"2,000";"5,50";"1,99";"3,98";"0,22";"4,20"
"2018-03-23";"19:34:00";"TV";"A1/1944";"03040";"Eclair";"2,000";"5,50";"1,90";"3,79";"0,21";"4,00"
"2018-03-23";"19:34:00";"TV";"A1/1944";"03052";"Chantilly";"1,000";"5,50";"2,09";"2,09";"0,11";"2,20"
"2018-03-23";"19:34:00";"TV";"A1/1944";"03058";"Saint-Honore Individuel";"1,000";"5,50";"2,65";"2,65";"0,15";"2,80"
"2018-03-23";"19:34:00";"TV";"A1/1944";"02011";"Crepes 6";"1,000";"5,50";"4,55";"4,55";"0,25";"4,80"
"2018-03-23";"19:34:54";"TV";"A1/1945";"02021";"Beignet Pomme ou Framboise";"2,000";"5,50";"1,85";"3,70";"0,20";"3,90"
"2018-03-23";"19:34:54";"TV";"A1/1945";"01062";"Déjeunette";"1,000";"5,50";"0,52";"0,52";"0,03";"0,55"
"2018-03-23";"19:35:22";"TV";"A1/1946";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"19:43:17";"TV";"A1/1947";"01059";"Boule Grande";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-23";"19:45:46";"TV";"A1/1948";"01042";"Sarmantine";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-23";"19:47:22";"TV";"A1/1949";"04037";"Cannette";"2,000";"5,50";"1,32";"2,65";"0,15";"2,80"
"2018-03-23";"19:55:04";"TV";"A1/1950";"03053";"Beurre";"3,000";"5,50";"2,37";"7,11";"0,39";"7,50"
"2018-03-24";"05:10:19";"TV";"A2/2214";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-24";"05:10:19";"TV";"A2/2214";"01023";"Croissant Ordinaire";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-24";"05:10:19";"TV";"A2/2214";"01001";"Baguette Ordinaire";"1,000";"5,50";"0,81";"0,81";"0,04";"0,85"
"2018-03-24";"05:23:47";"TV";"A2/2215";"02025";"CHOCOLATINE";"5,000";"5,50";"0,90";"4,50";"0,25";"4,75"
"2018-03-24";"05:23:47";"TV";"A2/2215";"01023";"Croissant Ordinaire";"7,000";"5,50";"0,85";"5,97";"0,33";"6,30"
"2018-03-24";"05:34:30";"TV";"A2/2216";"01024";"Croissant Beurre";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-24";"05:34:30";"TV";"A2/2216";"02025";"CHOCOLATINE";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-24";"05:34:30";"TV";"A2/2216";"05014";"Pizza";"2,000";"10,00";"1,96";"3,91";"0,39";"4,30"
"2018-03-24";"05:47:45";"TV";"A2/2217";"01024";"Croissant Beurre";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-24";"05:59:32";"TV";"A2/2218";"01015";"Pain FM";"2,000";"5,50";"1,14";"2,27";"0,13";"2,40"
"2018-03-24";"06:17:46";"TV";"A2/2219";"02025";"CHOCOLATINE";"3,000";"5,50";"0,90";"2,70";"0,15";"2,85"
"2018-03-24";"06:17:46";"TV";"A2/2219";"05007";"Formule Gourmande";"1,000";"10,00";"5,36";"5,36";"0,54";"5,90"
"2018-03-24";"06:23:01";"TV";"A2/2220";"04037";"Cannette";"1,000";"5,50";"1,33";"1,33";"0,07";"1,40"
"2018-03-24";"06:23:01";"TV";"A2/2220";"02017";"Cannele";"3,000";"5,50";"1,18";"3,55";"0,20";"3,75"
"2018-03-24";"06:26:41";"TV";"A2/2221";"01024";"Croissant Beurre";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-24";"06:27:09";"TV";"A2/2222";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-24";"06:29:40";"TV";"A2/2223";"05027";"Bagnat";"1,000";"10,00";"3,45";"3,45";"0,35";"3,80"
"2018-03-24";"06:32:51";"TV";"A2/2224";"01024";"Croissant Beurre";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-24";"06:45:13";"TV";"A2/2225";"01015";"Pain FM";"2,000";"5,50";"1,14";"2,27";"0,13";"2,40"
"2018-03-24";"06:45:13";"TV";"A2/2225";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-24";"06:49:17";"TV";"A2/2226";"01018";"Pain ordinaire";"3,000";"5,50";"1,09";"3,27";"0,18";"3,45"
"2018-03-24";"06:54:15";"TV";"A2/2227";"01018";"Pain ordinaire";"1,000";"5,50";"1,09";"1,09";"0,06";"1,15"
"2018-03-24";"06:59:31";"TV";"A2/2228";"02025";"CHOCOLATINE";"4,000";"5,50";"0,90";"3,60";"0,20";"3,80"
"2018-03-24";"06:59:31";"TV";"A2/2228";"01024";"Croissant Beurre";"4,000";"5,50";"0,90";"3,60";"0,20";"3,80"
"2018-03-24";"06:59:31";"TV";"A2/2228";"02002";"Pain aux Raisins";"4,000";"5,50";"1,04";"4,17";"0,23";"4,40"
"2018-03-24";"07:02:06";"TV";"A2/2229";"02009";"Croissant ou Choco Amandes";"1,000";"5,50";"1,42";"1,42";"0,08";"1,50"
"2018-03-24";"07:02:06";"TV";"A2/2229";"04037";"Cannette";"1,000";"5,50";"1,33";"1,33";"0,07";"1,40"
"2018-03-24";"07:05:20";"TV";"A2/2230";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-24";"07:12:21";"TV";"A1/1951";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-24";"07:18:14";"TV";"A2/2231";"02025";"CHOCOLATINE";"6,000";"5,50";"0,90";"5,40";"0,30";"5,70"
"2018-03-24";"07:18:14";"TV";"A2/2231";"01024";"Croissant Beurre";"6,000";"5,50";"0,90";"5,40";"0,30";"5,70"
"2018-03-24";"07:19:00";"TV";"A1/1952";"01019";"Baguette FM";"3,000";"5,50";"0,85";"2,56";"0,14";"2,70"
"2018-03-24";"07:20:38";"TV";"A2/2232";"01019";"Baguette FM";"2,000";"5,50";"0,85";"1,71";"0,09";"1,80"
"2018-03-24";"07:32:36";"TV";"A2/2233";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-24";"07:36:35";"TV";"A2/2234";"01051";"Baguette Torchon";"3,000";"5,50";"1,09";"3,27";"0,18";"3,45"
"2018-03-24";"07:36:35";"TV";"A2/2234";"02025";"CHOCOLATINE";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-24";"07:36:35";"TV";"A2/2234";"02002";"Pain aux Raisins";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-24";"07:36:35";"TV";"A2/2234";"01025";"Brioche Nature";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-24";"07:36:35";"TV";"A2/2234";"05012";"Quiche individuelle";"1,000";"10,00";"1,82";"1,82";"0,18";"2,00"
"2018-03-24";"07:38:16";"TV";"A2/2235";"02025";"CHOCOLATINE";"5,000";"5,50";"0,90";"4,50";"0,25";"4,75"
"2018-03-24";"07:38:16";"TV";"A2/2235";"01024";"Croissant Beurre";"5,000";"5,50";"0,90";"4,50";"0,25";"4,75"
"2018-03-24";"07:40:12";"TV";"A2/2236";"05009";"Taboule/Carottes/ Macedoine";"1,000";"10,00";"3,09";"3,09";"0,31";"3,40"
"2018-03-24";"07:40:12";"TV";"A2/2236";"01046";"LŽOriginal";"1,000";"5,50";"0,95";"0,95";"0,05";"1,00"
"2018-03-24";"07:40:12";"TV";"A2/2236";"01006";"Festive";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-24";"07:42:36";"TV";"A2/2237";"01006";"Festive";"7,000";"5,50";"1,04";"7,30";"0,40";"7,70"
"2018-03-24";"07:42:36";"TV";"A2/2237";"01024";"Croissant Beurre";"7,000";"5,50";"0,90";"6,30";"0,35";"6,65"
"2018-03-24";"07:42:36";"TV";"A2/2237";"02026";"CHOCOLATINE AU BEURRE";"7,000";"5,50";"1,04";"7,30";"0,40";"7,70"
"2018-03-24";"07:46:14";"TV";"A2/2238";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-24";"07:46:14";"TV";"A2/2238";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
"2018-03-24";"07:46:14";"TV";"A2/2238";"01019";"Baguette FM";"1,000";"5,50";"0,85";"0,85";"0,05";"0,90"
"2018-03-24";"07:46:48";"TV";"A2/2239";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-24";"07:47:51";"TV";"A2/2240";"01006";"Festive";"2,000";"5,50";"1,04";"2,09";"0,11";"2,20"
"2018-03-24";"07:48:48";"TV";"A2/2241";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-24";"07:49:50";"TV";"A2/2242";"01029";"Mini";"2,000";"5,50";"0,42";"0,85";"0,05";"0,90"
"2018-03-24";"07:49:50";"TV";"A2/2242";"01060";"Boule Petite";"1,000";"5,50";"0,90";"0,90";"0,05";"0,95"
"2018-03-24";"07:50:34";"TV";"A2/2243";"01010";"Gascon Gros";"1,000";"5,50";"1,28";"1,28";"0,07";"1,35"
"2018-03-24";"07:51:41";"TV";"A2/2244";"01006";"Festive";"1,000";"5,50";"1,04";"1,04";"0,06";"1,10"
"2018-03-24";"07:52:47";"TV";"A2/2245";"01012";"Boulot Traditionnel";"1,000";"5,50";"1,61";"1,61";"0,09";"1,70"
"2018-03-24";"07:54:13";"TV";"A2/2246";"02002";"Pain aux Raisins";"3,000";"5,50";"1,04";"3,13";"0,17";"3,30"
"2018-03-24";"07:54:13";"TV";"A2/2246";"01030";"Maxi choco";"3,000";"5,50";"1,47";"4,41";"0,24";"4,65"
"2018-03-24";"07:54:13";"TV";"A2/2246";"01024";"Croissant Beurre";"2,000";"5,50";"0,90";"1,80";"0,10";"1,90"
"2018-03-24";"07:55:12";"TV";"A2/2247";"01015";"Pain FM";"1,000";"5,50";"1,14";"1,14";"0,06";"1,20"
